id,date,subject,title,contexte-election,contexte-tour,cote,departement,departement-nom,departement-insee,identifiant de circonscription,images,pdf,ocr_url,titulaire-nom,titulaire-prenom,titulaire-sexe,titulaire-age,titulaire-age-calcule,titulaire-age-tranche,titulaire-profession,titulaire-mandat-en-cours,titulaire-mandat-passe,titulaire-associations,titulaire-autres-statuts,titulaire-soutien,titulaire-liste,titulaire-decorations,suppleant-nom,suppleant-prenom,suppleant-sexe,suppleant-age,suppleant-age-calcule,suppleant-age-tranche,suppleant-profession,suppleant-mandat-en-cours,suppleant-mandat-passe,suppleant-associations,suppleant-autres-statuts,suppleant-soutien,suppleant-liste,suppleant-decorations
"EL009_L_1958_11_008_01_1_PF_03","1958-11-23","Ve République;France;Élections législatives;Assemblée Nationale","Élections législatives de 1958, Ardennes - 08, circonscription n°01 : profession de foi de Roger Villemaux au tour 1","législatives","1","EL009","08","Ardennes","08 - Ardennes","1","https://ia601406.us.archive.org/23/items/EL009_L_1958_11_008_01_1_PF_03/EL009_L_1958_11_008_01_1_PF_03_000.jpg;https://ia601406.us.archive.org/23/items/EL009_L_1958_11_008_01_1_PF_03/EL009_L_1958_11_008_01_1_PF_03_001.jpg","https://ia601406.us.archive.org/23/items/EL009_L_1958_11_008_01_1_PF_03/EL009_L_1958_11_008_01_1_PF_03.pdf","https://ia601406.us.archive.org/23/items/EL009_L_1958_11_008_01_1_PF_03/EL009_L_1958_11_008_01_1_PF_03_djvu.txt","Villemaux","Roger","homme","37","37","entre 30 et 39 ans","ajusteur SNCF","conseiller municipal","conseiller général","politique","résistant;combattant","Parti communiste français","non mentionné","oui","Ninitte","Robert","homme","52","52","entre 50 et 59 ans","employé MRU","adjoint au maire;conseiller général","non mentionné","non mentionné","résistant","Parti communiste français","non mentionné","oui"
"EL009_L_1958_11_008_01_1_PF_04","1958-11-23","Ve République;Assemblée Nationale;France;Élections législatives","Élections législatives de 1958, Ardennes - 08, circonscription n°01 : profession de foi de Camille Lassaux au tour 1","législatives","1","EL009","08","Ardennes","08 - Ardennes","1","https://ia800704.us.archive.org/6/items/EL009_L_1958_11_008_01_1_PF_04/EL009_L_1958_11_008_01_1_PF_04_000.jpg;https://ia800704.us.archive.org/6/items/EL009_L_1958_11_008_01_1_PF_04/EL009_L_1958_11_008_01_1_PF_04_001.jpg","https://ia800704.us.archive.org/6/items/EL009_L_1958_11_008_01_1_PF_04/EL009_L_1958_11_008_01_1_PF_04.pdf","https://ia800704.us.archive.org/6/items/EL009_L_1958_11_008_01_1_PF_04/EL009_L_1958_11_008_01_1_PF_04_djvu.txt","Lassaux","Camille","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire;conseiller général","non mentionné","politique","combattant","Parti socialiste Section française de l'Internationale ouvrière","non mentionné","non","Jacquemin","Marcel","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","politique","combattant","Parti socialiste Section française de l'Internationale ouvrière","non mentionné","non"
"EL009_L_1958_11_008_01_1_PF_05","1958-11-23","France;Ve République;Élections législatives;Assemblée Nationale","Élections législatives de 1958, Ardennes - 08, circonscription n°01 : profession de foi de Pierre Toufflin au tour 1","législatives","1","EL009","08","Ardennes","08 - Ardennes","1","https://ia600705.us.archive.org/31/items/EL009_L_1958_11_008_01_1_PF_05/EL009_L_1958_11_008_01_1_PF_05_000.jpg;https://ia600705.us.archive.org/31/items/EL009_L_1958_11_008_01_1_PF_05/EL009_L_1958_11_008_01_1_PF_05_001.jpg","https://ia600705.us.archive.org/31/items/EL009_L_1958_11_008_01_1_PF_05/EL009_L_1958_11_008_01_1_PF_05.pdf","https://ia600705.us.archive.org/31/items/EL009_L_1958_11_008_01_1_PF_05/EL009_L_1958_11_008_01_1_PF_05_djvu.txt","Toufflin","Pierre","homme","non mentionné","non mentionné","non mentionné","commerçant","maire;conseiller général","non mentionné","non mentionné","non mentionné","Parti républicain radical et radical-socialiste","non mentionné","oui","Ganichon","Marcel","homme","non mentionné","non mentionné","non mentionné","entrepreneur","maire;conseiller général","non mentionné","non mentionné","non mentionné","Parti républicain radical et radical-socialiste","non mentionné","oui"
"EL009_L_1958_11_008_01_1_PF_06","1958-11-23","France;Élections législatives;Assemblée Nationale;Ve République","Élections législatives de 1958, Ardennes - 08, circonscription n°01 : profession de foi de Daniel Boule au tour 1","législatives","1","EL009","08","Ardennes","08 - Ardennes","1","https://ia600900.us.archive.org/11/items/EL009_L_1958_11_008_01_1_PF_06/EL009_L_1958_11_008_01_1_PF_06_000.jpg;https://ia600900.us.archive.org/11/items/EL009_L_1958_11_008_01_1_PF_06/EL009_L_1958_11_008_01_1_PF_06_001.jpg","https://ia600900.us.archive.org/11/items/EL009_L_1958_11_008_01_1_PF_06/EL009_L_1958_11_008_01_1_PF_06.pdf","https://ia600900.us.archive.org/11/items/EL009_L_1958_11_008_01_1_PF_06/EL009_L_1958_11_008_01_1_PF_06_djvu.txt","Boule","Daniel","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union de la gauche socialiste;Union des forces démocratiques","non mentionné","non","Jauniaux","Roland","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union de la gauche socialiste;Union des forces démocratiques","non mentionné","non"
"EL009_L_1958_11_008_01_1_PF_07","1958-11-23","Ve République;France;Élections législatives;Assemblée Nationale","Élections législatives de 1958, Ardennes - 08, circonscription n°01 : profession de foi de Michel Colinet au tour 1","législatives","1","EL009","08","Ardennes","08 - Ardennes","1","https://ia802900.us.archive.org/14/items/EL009_L_1958_11_008_01_1_PF_07/EL009_L_1958_11_008_01_1_PF_07_000.jpg;https://ia802900.us.archive.org/14/items/EL009_L_1958_11_008_01_1_PF_07/EL009_L_1958_11_008_01_1_PF_07_001.jpg","https://ia802900.us.archive.org/14/items/EL009_L_1958_11_008_01_1_PF_07/EL009_L_1958_11_008_01_1_PF_07.pdf","https://ia802900.us.archive.org/14/items/EL009_L_1958_11_008_01_1_PF_07/EL009_L_1958_11_008_01_1_PF_07_djvu.txt","Colinet","Michel","homme","non mentionné","non mentionné","non mentionné","agriculteur;docteur-vétérinaire","conseiller municipal","non mentionné","non mentionné","non mentionné","non mentionné","Défense de la circonscription et du département","non","Caniart","Pierre","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Défense de la circonscription et du département","non"
"EL009_L_1958_11_008_02_1_PF_01","1958-11-23","Assemblée Nationale;Élections législatives;France;Ve République","Élections législatives de 1958, Ardennes - 08, circonscription n°02 : profession de foi de Henri Gervois au tour 1","législatives","1","EL009","08","Ardennes","08 - Ardennes","2","https://ia800101.us.archive.org/32/items/EL009_L_1958_11_008_02_1_PF_01/EL009_L_1958_11_008_02_1_PF_01_000.jpg;https://ia800101.us.archive.org/32/items/EL009_L_1958_11_008_02_1_PF_01/EL009_L_1958_11_008_02_1_PF_01_001.jpg","https://ia800101.us.archive.org/32/items/EL009_L_1958_11_008_02_1_PF_01/EL009_L_1958_11_008_02_1_PF_01.pdf","https://ia800101.us.archive.org/32/items/EL009_L_1958_11_008_02_1_PF_01/EL009_L_1958_11_008_02_1_PF_01_djvu.txt","Gervois","Henri","homme","non mentionné","non mentionné","non mentionné","représentant de commerce","non mentionné","non mentionné","syndicat;politique","réserve;prisonnier de guerre;combattant","Union pour la nouvelle République;Centre national des républicains sociaux;Union pour le renouveau français;Comité ouvrier et professionnel pour le soutien de l'action du général de Gaulle;Comité d'information et d'action nationale de l'Algérie et du Sahara;Union ardennaise des républicains pour le soutien des objectifs du Général de Gaulle","non mentionné","oui","Goffette","Bernard","homme","non mentionné","non mentionné","non mentionné","négociant grains;transporteur","non mentionné","non mentionné","non mentionné","résistant","Union pour la nouvelle République;Centre national des républicains sociaux;Union pour le renouveau français;Comité ouvrier et professionnel pour le soutien de l'action du général de Gaulle;Comité d'information et d'action nationale de l'Algérie et du Sahara","non mentionné","non"
"EL009_L_1958_11_008_02_1_PF_02","1958-11-23","Assemblée Nationale;France;Élections législatives;Ve République","Élections législatives de 1958, Ardennes - 08, circonscription n°02 : profession de foi de Maurice Blin au tour 1","législatives","1","EL009","08","Ardennes","08 - Ardennes","2","https://ia600400.us.archive.org/1/items/EL009_L_1958_11_008_02_1_PF_02/EL009_L_1958_11_008_02_1_PF_02_000.jpg;https://ia600400.us.archive.org/1/items/EL009_L_1958_11_008_02_1_PF_02/EL009_L_1958_11_008_02_1_PF_02_001.jpg","https://ia600400.us.archive.org/1/items/EL009_L_1958_11_008_02_1_PF_02/EL009_L_1958_11_008_02_1_PF_02.pdf","https://ia600400.us.archive.org/1/items/EL009_L_1958_11_008_02_1_PF_02/EL009_L_1958_11_008_02_1_PF_02_djvu.txt","Blin","Maurice","homme","non mentionné","non mentionné","non mentionné","professeur lycée","non mentionné","non mentionné","non mentionné","non mentionné","Mouvement républicain populaire","non mentionné","non","Carlot","Jeanne","femme","non mentionné","non mentionné","non mentionné","avocat tribunal","adjoint au maire;conseiller général","non mentionné","non mentionné","non mentionné","Mouvement républicain populaire","non mentionné","oui"
"EL009_L_1958_11_008_02_1_PF_03","1958-11-23","Élections législatives;Ve République;Assemblée Nationale;France","Élections législatives de 1958, Ardennes - 08, circonscription n°02 : profession de foi de Camille Titeux au tour 1","législatives","1","EL009","08","Ardennes","08 - Ardennes","2","https://ia601607.us.archive.org/33/items/EL009_L_1958_11_008_02_1_PF_03/EL009_L_1958_11_008_02_1_PF_03_000.jpg;https://ia601607.us.archive.org/33/items/EL009_L_1958_11_008_02_1_PF_03/EL009_L_1958_11_008_02_1_PF_03_001.jpg","https://ia601607.us.archive.org/33/items/EL009_L_1958_11_008_02_1_PF_03/EL009_L_1958_11_008_02_1_PF_03.pdf","https://ia601607.us.archive.org/33/items/EL009_L_1958_11_008_02_1_PF_03/EL009_L_1958_11_008_02_1_PF_03_djvu.txt","Titeux","Camille","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","député sortant","non mentionné","non mentionné","Parti socialiste Section française de l'Internationale ouvrière","non mentionné","non","non mentionné","non mentionné","non déterminé","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non"
"EL009_L_1958_11_008_02_1_PF_04","1958-11-23","Ve République;Assemblée Nationale;Élections législatives;France","Élections législatives de 1958, Ardennes - 08, circonscription n°02 : profession de foi de Pierre Lareppe au tour 1","législatives","1","EL009","08","Ardennes","08 - Ardennes","2","https://ia801804.us.archive.org/24/items/EL009_L_1958_11_008_02_1_PF_04/EL009_L_1958_11_008_02_1_PF_04_000.jpg;https://ia801804.us.archive.org/24/items/EL009_L_1958_11_008_02_1_PF_04/EL009_L_1958_11_008_02_1_PF_04_001.jpg","https://ia801804.us.archive.org/24/items/EL009_L_1958_11_008_02_1_PF_04/EL009_L_1958_11_008_02_1_PF_04.pdf","https://ia801804.us.archive.org/24/items/EL009_L_1958_11_008_02_1_PF_04/EL009_L_1958_11_008_02_1_PF_04_djvu.txt","Lareppe","Pierre","homme","non mentionné","non mentionné","non mentionné","ouvrier mouleur","non mentionné","député sortant","non mentionné","non mentionné","Parti communiste français","non mentionné","non","Mouron","Jules","homme","non mentionné","non mentionné","non mentionné","cultivateur","maire;conseiller général","député","non mentionné","non mentionné","Parti communiste français","non mentionné","non"
"EL009_L_1958_11_008_02_1_PF_05","1958-11-23","Assemblée Nationale;Ve République;Élections législatives;France","Élections législatives de 1958, Ardennes - 08, circonscription n°02 : profession de foi de Roger Grétéré au tour 1","législatives","1","EL009","08","Ardennes","08 - Ardennes","2","https://ia600906.us.archive.org/27/items/EL009_L_1958_11_008_02_1_PF_05/EL009_L_1958_11_008_02_1_PF_05_000.jpg;https://ia600906.us.archive.org/27/items/EL009_L_1958_11_008_02_1_PF_05/EL009_L_1958_11_008_02_1_PF_05_001.jpg","https://ia600906.us.archive.org/27/items/EL009_L_1958_11_008_02_1_PF_05/EL009_L_1958_11_008_02_1_PF_05.pdf","https://ia600906.us.archive.org/27/items/EL009_L_1958_11_008_02_1_PF_05/EL009_L_1958_11_008_02_1_PF_05_djvu.txt","Grétéré","Roger","homme","non mentionné","non mentionné","non mentionné","avocat","non mentionné","non mentionné","non mentionné","prisonnier de guerre","Républicains indépendants","non mentionné","non","Sacrez","Gabriel","homme","non mentionné","non mentionné","non mentionné","représentant","non mentionné","non mentionné","non mentionné","non mentionné","Républicains indépendants","non mentionné","oui"
"EL009_L_1958_11_008_02_1_PF_06","1958-11-23","Élections législatives;France;Ve République;Assemblée Nationale","Élections législatives de 1958, Ardennes - 08, circonscription n°02 : profession de foi de Jacques Vadon au tour 1","législatives","1","EL009","08","Ardennes","08 - Ardennes","2","https://ia600801.us.archive.org/4/items/EL009_L_1958_11_008_02_1_PF_06/EL009_L_1958_11_008_02_1_PF_06_000.jpg;https://ia600801.us.archive.org/4/items/EL009_L_1958_11_008_02_1_PF_06/EL009_L_1958_11_008_02_1_PF_06_001.jpg","https://ia600801.us.archive.org/4/items/EL009_L_1958_11_008_02_1_PF_06/EL009_L_1958_11_008_02_1_PF_06.pdf","https://ia600801.us.archive.org/4/items/EL009_L_1958_11_008_02_1_PF_06/EL009_L_1958_11_008_02_1_PF_06_djvu.txt","Vadon","Jacques","homme","non mentionné","non mentionné","non mentionné","professeur lycée","conseiller municipal","non mentionné","politique;école","prisonnier de guerre","Union des forces démocratiques;Union de la gauche socialiste;Parti socialiste autonome;Radicaux mendésistes;Union démocratique et socialiste de la Résistance;Jeune République","non mentionné","oui","Girout","Georges","homme","non mentionné","non mentionné","non mentionné","représentant","non mentionné","non mentionné","non mentionné","non mentionné","Union des forces démocratiques;Union de la gauche socialiste;Parti socialiste autonome;Radicaux mendésistes;Union démocratique et socialiste de la Résistance;Jeune République","non mentionné","non"
"EL009_L_1958_11_008_02_1_PF_07","1958-11-23","France;Assemblée Nationale;Élections législatives;Ve République","Élections législatives de 1958, Ardennes - 08, circonscription n°02 : profession de foi de René Godard au tour 1","législatives","1","EL009","08","Ardennes","08 - Ardennes","2","https://ia600603.us.archive.org/6/items/EL009_L_1958_11_008_02_1_PF_07/EL009_L_1958_11_008_02_1_PF_07_000.jpg;https://ia600603.us.archive.org/6/items/EL009_L_1958_11_008_02_1_PF_07/EL009_L_1958_11_008_02_1_PF_07_001.jpg","https://ia600603.us.archive.org/6/items/EL009_L_1958_11_008_02_1_PF_07/EL009_L_1958_11_008_02_1_PF_07.pdf","https://ia600603.us.archive.org/6/items/EL009_L_1958_11_008_02_1_PF_07/EL009_L_1958_11_008_02_1_PF_07_djvu.txt","Godard","René","homme","non mentionné","non mentionné","non mentionné","commerçant","non mentionné","non mentionné","non mentionné","non mentionné","Indépendant d'action sociale","non mentionné","non","Picavet","Jean","homme","non mentionné","non mentionné","non mentionné","chef de dépôt","non mentionné","non mentionné","non mentionné","non mentionné","Indépendant d'action sociale","non mentionné","non"
"EL009_L_1958_11_008_03_1_PF_01","1958-11-23","Assemblée Nationale;Élections législatives;Ve République;France","Élections législatives de 1958, Ardennes - 08, circonscription n°03 : profession de foi de Jacques Rousseau au tour 1","législatives","1","EL009","08","Ardennes","08 - Ardennes","3","https://ia600101.us.archive.org/33/items/EL009_L_1958_11_008_03_1_PF_01/EL009_L_1958_11_008_03_1_PF_01_000.jpg;https://ia600101.us.archive.org/33/items/EL009_L_1958_11_008_03_1_PF_01/EL009_L_1958_11_008_03_1_PF_01_001.jpg","https://ia600101.us.archive.org/33/items/EL009_L_1958_11_008_03_1_PF_01/EL009_L_1958_11_008_03_1_PF_01.pdf","https://ia600101.us.archive.org/33/items/EL009_L_1958_11_008_03_1_PF_01/EL009_L_1958_11_008_03_1_PF_01_djvu.txt","Rousseau","Jacques","homme","38","38","entre 30 et 39 ans","cadre textile","non mentionné","non mentionné","non mentionné","résistant;combattant","Réforme républicaine","non mentionné","oui","Jablonski","Stéphane","homme","non mentionné","non mentionné","non mentionné","chef d'équipe","non mentionné","non mentionné","syndicat","combattant;prisonnier de guerre","Réforme républicaine","non mentionné","non"
"EL009_L_1958_11_008_03_1_PF_02","1958-11-23","Assemblée Nationale;France;Ve République;Élections législatives","Élections législatives de 1958, Ardennes - 08, circonscription n°03 : profession de foi de Roger Noiret au tour 1","législatives","1","EL009","08","Ardennes","08 - Ardennes","3","https://ia800107.us.archive.org/23/items/EL009_L_1958_11_008_03_1_PF_02/EL009_L_1958_11_008_03_1_PF_02_000.jpg;https://ia800107.us.archive.org/23/items/EL009_L_1958_11_008_03_1_PF_02/EL009_L_1958_11_008_03_1_PF_02_001.jpg","https://ia800107.us.archive.org/23/items/EL009_L_1958_11_008_03_1_PF_02/EL009_L_1958_11_008_03_1_PF_02.pdf","https://ia800107.us.archive.org/23/items/EL009_L_1958_11_008_03_1_PF_02/EL009_L_1958_11_008_03_1_PF_02_djvu.txt","Noiret","Roger","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","réserve;combattant","non mentionné","Union nationale et républicaine","oui","Maizières","Robert","homme","non mentionné","non mentionné","non mentionné","agriculteur","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union nationale et républicaine","non"
"EL009_L_1958_11_008_03_1_PF_03","1958-11-23","Ve République;France;Assemblée Nationale;Élections législatives","Élections législatives de 1958, Ardennes - 08, circonscription n°03 : profession de foi de René Dumay au tour 1","législatives","1","EL009","08","Ardennes","08 - Ardennes","3","https://ia801504.us.archive.org/17/items/EL009_L_1958_11_008_03_1_PF_03/EL009_L_1958_11_008_03_1_PF_03_000.jpg;https://ia801504.us.archive.org/17/items/EL009_L_1958_11_008_03_1_PF_03/EL009_L_1958_11_008_03_1_PF_03_001.jpg","https://ia801504.us.archive.org/17/items/EL009_L_1958_11_008_03_1_PF_03/EL009_L_1958_11_008_03_1_PF_03.pdf","https://ia801504.us.archive.org/17/items/EL009_L_1958_11_008_03_1_PF_03/EL009_L_1958_11_008_03_1_PF_03_djvu.txt","Dumay","René","homme","non mentionné","non mentionné","non mentionné","géomètre-expert DPLG","maire;conseiller général","non mentionné","non mentionné","non mentionné","Républicains populaires;Indépendants et paysans","Défense des intérêts sociaux et ruraux pour le développement et la prospérité de la région","oui","Tinant","René","homme","non mentionné","non mentionné","non mentionné","agriculteur","maire;conseiller général","non mentionné","groupes de pression","non mentionné","Républicains populaires;Indépendants et paysans","Défense des intérêts sociaux et ruraux pour le développement et la prospérité de la région","oui"
"EL009_L_1958_11_008_03_1_PF_04","1958-11-23","Assemblée Nationale;Élections législatives;Ve République;France","Élections législatives de 1958, Ardennes - 08, circonscription n°03 : profession de foi de Othello Frezzato au tour 1","législatives","1","EL009","08","Ardennes","08 - Ardennes","3","https://ia600802.us.archive.org/3/items/EL009_L_1958_11_008_03_1_PF_04/EL009_L_1958_11_008_03_1_PF_04_000.jpg;https://ia600802.us.archive.org/3/items/EL009_L_1958_11_008_03_1_PF_04/EL009_L_1958_11_008_03_1_PF_04_001.jpg","https://ia600802.us.archive.org/3/items/EL009_L_1958_11_008_03_1_PF_04/EL009_L_1958_11_008_03_1_PF_04.pdf","https://ia600802.us.archive.org/3/items/EL009_L_1958_11_008_03_1_PF_04/EL009_L_1958_11_008_03_1_PF_04_djvu.txt","Frezzato","Othello","homme","non mentionné","non mentionné","non mentionné","mouleur usine","non mentionné","non mentionné","syndicat;politique","combattant;réfractaire STO;résistant","Parti socialiste Section française de l'Internationale ouvrière","non mentionné","non","Rennesson","Georges","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire;conseiller général","non mentionné","politique","non mentionné","Parti socialiste Section française de l'Internationale ouvrière","non mentionné","non"
"EL009_L_1958_11_008_03_1_PF_05","1958-11-23","France;Élections législatives;Ve République;Assemblée Nationale","Élections législatives de 1958, Ardennes - 08, circonscription n°03 : profession de foi de Guy du Souich au tour 1","législatives","1","EL009","08","Ardennes","08 - Ardennes","3","https://ia800907.us.archive.org/11/items/EL009_L_1958_11_008_03_1_PF_05/EL009_L_1958_11_008_03_1_PF_05_000.jpg;https://ia800907.us.archive.org/11/items/EL009_L_1958_11_008_03_1_PF_05/EL009_L_1958_11_008_03_1_PF_05_001.jpg","https://ia800907.us.archive.org/11/items/EL009_L_1958_11_008_03_1_PF_05/EL009_L_1958_11_008_03_1_PF_05.pdf","https://ia800907.us.archive.org/11/items/EL009_L_1958_11_008_03_1_PF_05/EL009_L_1958_11_008_03_1_PF_05_djvu.txt","Souich","Guy du","homme","non mentionné","non mentionné","non mentionné","instituteur","non mentionné","non mentionné","non mentionné","non mentionné","Parti communiste français","non mentionné","non","Pierret","Alphonse","homme","non mentionné","non mentionné","non mentionné","ouvrier textile","non mentionné","non mentionné","syndicat","non mentionné","Parti communiste français","non mentionné","non"
"EL009_L_1958_11_008_03_1_PF_06","1958-11-23","Ve République;Assemblée Nationale;Élections législatives;France","Élections législatives de 1958, Ardennes - 08, circonscription n°03 : profession de foi de René Henriet au tour 1","législatives","1","EL009","08","Ardennes","08 - Ardennes","3","https://ia800703.us.archive.org/25/items/EL009_L_1958_11_008_03_1_PF_06/EL009_L_1958_11_008_03_1_PF_06_000.jpg;https://ia800703.us.archive.org/25/items/EL009_L_1958_11_008_03_1_PF_06/EL009_L_1958_11_008_03_1_PF_06_001.jpg","https://ia800703.us.archive.org/25/items/EL009_L_1958_11_008_03_1_PF_06/EL009_L_1958_11_008_03_1_PF_06.pdf","https://ia800703.us.archive.org/25/items/EL009_L_1958_11_008_03_1_PF_06/EL009_L_1958_11_008_03_1_PF_06_djvu.txt","Henriet","René","homme","non mentionné","non mentionné","non mentionné","docteur en médecine","conseiller général","non mentionné","non mentionné","non mentionné","Parti républicain radical et radical-socialiste","non mentionné","oui","Tavenaux","Roger","homme","34","34","entre 30 et 39 ans","agent technique Société Lorraine-Escaut","maire","non mentionné","non mentionné","non mentionné","Parti républicain radical et radical-socialiste","non mentionné","non"
"EL009_L_1958_11_008_03_1_PF_07","1958-11-23","Élections législatives;Ve République;Assemblée Nationale;France","Élections législatives de 1958, Ardennes - 08, circonscription n°03 : profession de foi de Guy Desson au tour 1","législatives","1","EL009","08","Ardennes","08 - Ardennes","3","https://ia600808.us.archive.org/19/items/EL009_L_1958_11_008_03_1_PF_07/EL009_L_1958_11_008_03_1_PF_07_000.jpg;https://ia600808.us.archive.org/19/items/EL009_L_1958_11_008_03_1_PF_07/EL009_L_1958_11_008_03_1_PF_07_001.jpg","https://ia600808.us.archive.org/19/items/EL009_L_1958_11_008_03_1_PF_07/EL009_L_1958_11_008_03_1_PF_07.pdf","https://ia600808.us.archive.org/19/items/EL009_L_1958_11_008_03_1_PF_07/EL009_L_1958_11_008_03_1_PF_07_djvu.txt","Desson","Guy","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire;conseiller général","député sortant","non mentionné","non mentionné","socialiste indépendant","non mentionné","non","Delattre","Gabriel","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","député","non mentionné","non mentionné","socialiste indépendant","non mentionné","non"
"EL009_L_1958_11_009_01_1_PF_01","1958-11-23","Élections législatives;France;Ve République;Assemblée Nationale","Élections législatives de 1958, Ariège - 09, circonscription n°01 : profession de foi de Pierre Poumadère au tour 1","législatives","1","EL009","09","Ariège","09 - Ariège","1","https://ia601605.us.archive.org/18/items/EL009_L_1958_11_009_01_1_PF_01/EL009_L_1958_11_009_01_1_PF_01_000.jpg;https://ia601605.us.archive.org/18/items/EL009_L_1958_11_009_01_1_PF_01/EL009_L_1958_11_009_01_1_PF_01_001.jpg","https://ia601605.us.archive.org/18/items/EL009_L_1958_11_009_01_1_PF_01/EL009_L_1958_11_009_01_1_PF_01.pdf","https://ia601605.us.archive.org/18/items/EL009_L_1958_11_009_01_1_PF_01/EL009_L_1958_11_009_01_1_PF_01_djvu.txt","Poumadère","Pierre","homme","non mentionné","non mentionné","non mentionné","cheminot","non mentionné","député","non mentionné","retraité","Parti communiste français","non mentionné","non","Molinié","Aimé","homme","non mentionné","non mentionné","non mentionné","commerçant","non mentionné","non mentionné","non mentionné","non mentionné","Parti communiste français","non mentionné","non"
"EL009_L_1958_11_009_01_1_PF_02","1958-11-23","France;Élections législatives;Ve République;Assemblée Nationale","Élections législatives de 1958, Ariège - 09, circonscription n°01 : profession de foi de Fernand Delmas au tour 1","législatives","1","EL009","09","Ariège","09 - Ariège","1","https://ia801901.us.archive.org/30/items/EL009_L_1958_11_009_01_1_PF_02/EL009_L_1958_11_009_01_1_PF_02_000.jpg;https://ia801901.us.archive.org/30/items/EL009_L_1958_11_009_01_1_PF_02/EL009_L_1958_11_009_01_1_PF_02_001.jpg","https://ia801901.us.archive.org/30/items/EL009_L_1958_11_009_01_1_PF_02/EL009_L_1958_11_009_01_1_PF_02.pdf","https://ia801901.us.archive.org/30/items/EL009_L_1958_11_009_01_1_PF_02/EL009_L_1958_11_009_01_1_PF_02_djvu.txt","Delmas","Fernand","homme","1908","50","entre 50 et 59 ans","non mentionné","maire","non mentionné","politique","non mentionné","Parti socialiste","Union socialiste et républicaine","non","non mentionné","non mentionné","non déterminé","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non"
"EL009_L_1958_11_009_01_1_PF_03","1958-11-23","Assemblée Nationale;Ve République;France;Élections législatives","Élections législatives de 1958, Ariège - 09, circonscription n°01 : profession de foi de Maurice Byé au tour 1","législatives","1","EL009","09","Ariège","09 - Ariège","1","https://ia801908.us.archive.org/21/items/EL009_L_1958_11_009_01_1_PF_03/EL009_L_1958_11_009_01_1_PF_03_000.jpg;https://ia801908.us.archive.org/21/items/EL009_L_1958_11_009_01_1_PF_03/EL009_L_1958_11_009_01_1_PF_03_001.jpg","https://ia801908.us.archive.org/21/items/EL009_L_1958_11_009_01_1_PF_03/EL009_L_1958_11_009_01_1_PF_03.pdf","https://ia801908.us.archive.org/21/items/EL009_L_1958_11_009_01_1_PF_03/EL009_L_1958_11_009_01_1_PF_03_djvu.txt","Byé","Maurice","homme","1905","53","entre 50 et 59 ans","professeur Faculté de Droit","non mentionné","conseiller municipal","non mentionné","combattant","non mentionné","Entente et action républicaine","oui","Sénié","Roger","homme","1920","38","entre 30 et 39 ans","non mentionné","maire;conseiller général","non mentionné","syndicat","déporté","non mentionné","Entente et action républicaine","non"
"EL009_L_1958_11_009_01_1_PF_04","1958-11-23","Assemblée Nationale;Ve République;Élections législatives;France","Élections législatives de 1958, Ariège - 09, circonscription n°01 : profession de foi de Constant Joulé au tour 1","législatives","1","EL009","09","Ariège","09 - Ariège","1","https://ia600403.us.archive.org/30/items/EL009_L_1958_11_009_01_1_PF_04/EL009_L_1958_11_009_01_1_PF_04_000.jpg;https://ia600403.us.archive.org/30/items/EL009_L_1958_11_009_01_1_PF_04/EL009_L_1958_11_009_01_1_PF_04_001.jpg","https://ia600403.us.archive.org/30/items/EL009_L_1958_11_009_01_1_PF_04/EL009_L_1958_11_009_01_1_PF_04.pdf","https://ia600403.us.archive.org/30/items/EL009_L_1958_11_009_01_1_PF_04/EL009_L_1958_11_009_01_1_PF_04_djvu.txt","Joulé","Constant","homme","non mentionné","non mentionné","non mentionné","entrepreneur","maire","non mentionné","non mentionné","non mentionné","Parti radical-socialiste","non mentionné","non","Laffont","Emile","homme","non mentionné","non mentionné","non mentionné","cultivateur","non mentionné","non mentionné","professionnel;agriculture","non mentionné","Parti radical-socialiste","non mentionné","non"
